"id","sales"
23465,52
23466,51
23467,53
23468,51
23469,53
23470,52
23471,52
23472,52
23473,52
23474,53
23475,52
23476,53
23477,52
23478,53
23479,53
23480,52
23481,53
23482,52
23483,53
23484,52
23485,53
23486,53
23487,52
23488,53
23489,52
23490,53
23491,52
23492,52
23493,52
23494,52
23495,53
23496,51
23497,53
23498,51
23499,52
23500,52
23501,52
23502,53
23503,51
23504,53
23505,51
23506,52
23507,52
23508,52
23509,53
23510,52
23511,53
23512,52
23513,53
23514,53
23515,52
23516,53
23517,52
23518,53
23519,52
23520,53
23521,53
23522,52
23523,53
23524,52
23525,53
23526,52
23527,53
23528,52
23529,52
23530,53
23531,51
23532,53
23533,51
23534,52
23535,52
23536,52
23537,52
23538,51
23539,53
23540,51
23541,52
23542,52
23543,52
23544,53
23545,52
23546,53
23547,52
23548,53
23549,52
23550,52
23551,53
23552,52
23553,53
23554,52
23555,53
23556,52
23557,52
23558,53
23559,52
23560,53
23561,52
23562,53
23563,52
23564,52
23565,53
23566,52
23567,53
23568,52
23569,52
23570,52
23571,52
23572,52
23573,51
23574,53
23575,51
23576,52
23577,52
23578,52
23579,52
23580,52
23581,53
23582,52
23583,53
23584,52
23585,52
23586,53
23587,52
23588,53
23589,52
23590,53
23591,52
23592,52
23593,53
23594,52
23595,53
23596,52
23597,53
23598,52
23599,52
23600,53
23601,52
23602,53
23603,52
23604,53
23605,52
23606,52
23607,52
23608,52
23609,53
23610,52
23611,52
23612,52
23613,52
23614,52
23615,52
23616,53
23617,52
23618,53
23619,52
23620,52
23621,53
23622,52
23623,53
23624,52
23625,53
23626,52
23627,52
23628,53
23629,52
23630,53
23631,52
23632,53
23633,52
23634,52
23635,53
23636,52
23637,53
23638,52
23639,53
23640,52
23641,52
23642,52
23643,52
23644,53
23645,52
23646,52
23647,52
23648,52
23649,52
23650,52
23651,53
23652,52
23653,53
23654,52
23655,52
23656,52
23657,52
23658,53
23659,52
23660,53
23661,52
23662,52
23663,53
23664,52
23665,53
23666,52
23667,53
23668,52
23669,52
23670,53
23671,52
23672,53
23673,52
23674,53
23675,52
23676,52
23677,52
23678,52
23679,53
23680,52
23681,52
23682,52
23683,52
23684,52
23685,52
23686,52
23687,52
23688,52
23689,52
23690,52
23691,52
23692,52
23693,53
23694,52
23695,53
23696,52
23697,52
23698,52
23699,52
23700,53
23701,52
23702,53
23703,52
23704,53
23705,52
23706,52
23707,53
23708,52
23709,53
23710,52
23711,52
23712,52
23713,52
23714,53
23715,52
23716,53
23717,52
23718,52
23719,52
23720,52
23721,52
23722,52
23723,52
23724,52
23725,52
23726,52
23727,52
23728,53
23729,52
23730,53
23731,52
23732,52
23733,52
23734,52
23735,53
23736,52
23737,53
23738,52
23739,53
23740,52
23741,52
23742,53
23743,52
23744,53
23745,52
23746,52
23747,52
23748,52
23749,53
23750,52
23751,53
23752,52
23753,52
23754,52
23755,52
23756,52
23757,52
23758,52
23759,52
23760,52
23761,52
23762,52
23763,52
23764,52
23765,53
23766,52
23767,52
23768,52
23769,52
23770,53
23771,52
23772,53
23773,52
23774,53
23775,52
23776,52
23777,53
23778,52
23779,53
23780,52
23781,53
23782,52
23783,52
23784,53
23785,52
23786,53
23787,52
23788,52
23789,52
23790,52
23791,52
23792,52
23793,52
23794,52
23795,52
23796,52
23797,52
23798,52
23799,52
23800,52
23801,52
23802,52
23803,52
23804,52
23805,52
23806,52
23807,53
23808,52
23809,53
23810,52
23811,52
23812,53
23813,52
23814,53
23815,52
23816,53
23817,52
23818,52
23819,53
23820,52
23821,53
23822,52
23823,52
23824,52
23825,52
23826,52
23827,52
23828,52
23829,52
23830,52
23831,52
23832,52
23833,52
23834,52
23835,52
23836,52
23837,52
23838,52
23839,52
23840,52
23841,52
23842,53
23843,52
23844,52
23845,52
23846,52
23847,52
23848,52
23849,53
23850,52
23851,53
23852,52
23853,52
23854,52
23855,52
23856,53
23857,52
23858,52
23859,52
23860,52
23861,52
23862,52
23863,52
23864,52
23865,52
23866,52
23867,52
23868,52
23869,52
23870,52
23871,52
23872,52
23873,52
23874,52
23875,52
23876,52
23877,52
23878,52
23879,52
23880,52
23881,52
23882,52
23883,52
23884,53
23885,52
23886,53
23887,52
23888,52
23889,52
23890,52
23891,53
23892,52
23893,53
23894,52
23895,52
23896,52
23897,52
23898,52
23899,52
23900,52
23901,52
23902,52
23903,52
23904,52
23905,52
23906,52
23907,52
23908,52
23909,52
23910,52
23911,52
23912,52
23913,52
23914,52
23915,52
23916,52
23917,52
23918,52
23919,53
23920,52
23921,53
23922,52
23923,52
23924,52
23925,52
23926,53
23927,52
23928,53
23929,52
23930,52
23931,52
23932,52
23933,52
23934,52
23935,52
23936,52
23937,52
23938,52
23939,52
23940,52
23941,52
23942,52
23943,52
23944,52
23945,52
23946,52
23947,52
23948,52
23949,52
23950,52
23951,52
23952,52
23953,52
23954,52
23955,52
23956,52
23957,52
23958,52
23959,52
23960,52
23961,52
23962,52
23963,53
23964,52
23965,52
23966,52
23967,52
23968,52
23969,52
23970,52
23971,52
23972,52
23973,52
23974,52
23975,52
23976,52
23977,52
23978,52
23979,52
23980,52
23981,52
23982,52
23983,52
23984,52
23985,52
23986,52
23987,52
23988,52
23989,52
23990,52
23991,52
23992,52
23993,52
23994,52
23995,52
23996,52
23997,52
23998,52
23999,52
24000,52
24001,52
24002,52
24003,52
24004,52
24005,52
24006,52
24007,52
24008,52
24009,52
24010,52
24011,52
24012,52
24013,52
24014,52
24015,52
24016,52
24017,52
24018,52
24019,52
24020,52
24021,52
24022,52
24023,52
24024,52
24025,52
24026,52
24027,52
24028,52
24029,52
24030,52
24031,52
24032,52
24033,52
24034,52
24035,52
24036,52
24037,52
24038,52
24039,52
24040,52
24041,52
24042,52
24043,52
24044,52
24045,52
24046,52
24047,52
24048,52
24049,52
24050,52
24051,52
24052,52
24053,52
24054,52
24055,52
24056,52
24057,52
24058,52
24059,52
24060,52
24061,52
24062,52
24063,52
24064,52
24065,52
24066,52
24067,52
24068,52
24069,52
24070,52
24071,52
24072,52
24073,52
24074,52
24075,52
24076,52
24077,52
24078,52
24079,52
24080,52
24081,52
24082,52
24083,52
24084,52
24085,52
24086,52
24087,52
24088,52
24089,52
24090,52
24091,52
24092,52
24093,52
24094,52
24095,52
24096,52
24097,52
24098,52
24099,52
24100,52
24101,52
24102,52
24103,52
24104,52
24105,52
24106,52
24107,52
24108,52
24109,52
24110,52
24111,52
24112,52
24113,52
24114,52
24115,52
24116,52
24117,52
24118,52
24119,52
24120,52
24121,52
24122,52
24123,52
24124,52
24125,52
24126,52
24127,52
24128,52
24129,52
24130,52
24131,52
24132,52
24133,52
24134,52
24135,52
24136,52
24137,52
24138,52
24139,52
24140,52
24141,52
24142,52
24143,52
24144,52
24145,52
24146,52
24147,52
24148,52
24149,52
24150,52
24151,52
24152,52
24153,52
24154,52
24155,52
24156,52
24157,52
24158,52
24159,52
24160,52
24161,52
24162,52
24163,52
24164,52
24165,52
24166,52
24167,52
24168,52
24169,52
24170,52
24171,52
24172,52
24173,52
24174,52
24175,52
24176,52
24177,52
24178,52
24179,52
24180,52
24181,52
24182,52
24183,52
24184,52
24185,52
24186,52
24187,52
24188,52
24189,52
24190,52
24191,52
24192,52
24193,52
24194,52
24195,52
24196,52
24197,52
24198,52
24199,52
24200,52
24201,52
24202,52
24203,52
24204,52
24205,52
24206,52
24207,52
24208,52
24209,52
24210,52
24211,52
24212,52
24213,52
24214,52
24215,52
24216,52
24217,52
24218,52
24219,52
24220,52
24221,52
24222,52
24223,52
24224,52
24225,52
24226,52
24227,52
24228,52
24229,52
24230,52
24231,52
24232,52
24233,52
24234,52
24235,52
24236,52
24237,52
24238,52
24239,52
24240,52
24241,52
24242,52
24243,52
24244,52
24245,52
24246,52
24247,52
24248,52
24249,52
24250,52
24251,52
24252,52
24253,52
24254,52
24255,52
24256,52
24257,52
24258,52
24259,52
24260,52
24261,52
24262,52
24263,52
24264,52
24265,52
24266,52
24267,52
24268,52
24269,52
24270,52
24271,52
24272,52
24273,52
24274,52
24275,52
24276,52
24277,52
24278,52
24279,52
24280,52
24281,52
24282,52
24283,52
24284,52
24285,52
24286,52
24287,52
24288,52
24289,52
24290,52
24291,52
24292,52
24293,52
24294,52
24295,52
24296,52
24297,52
24298,52
24299,52
24300,52
24301,52
24302,52
24303,52
24304,52
24305,52
24306,52
24307,52
24308,52
24309,52
24310,52
24311,52
24312,52
24313,52
24314,52
24315,52
24316,52
24317,52
24318,52
24319,52
24320,52
24321,52
24322,52
24323,52
24324,52
24325,52
24326,52
24327,52
24328,52
24329,52
24330,52
24331,52
24332,52
24333,52
24334,52
24335,52
24336,52
24337,52
24338,52
24339,52
24340,52
24341,52
24342,52
24343,52
24344,52
24345,52
24346,52
24347,52
24348,52
24349,52
24350,52
24351,52
24352,52
24353,52
24354,52
24355,52
24356,52
24357,52
24358,52
24359,52
24360,52
24361,52
24362,52
24363,52
24364,52
24365,52
24366,52
24367,52
24368,52
24369,52
24370,52
24371,52
24372,52
24373,52
24374,52
24375,52
24376,52
24377,52
24378,52
24379,52
24380,52
24381,52
24382,52
24383,52
24384,52
24385,52
24386,52
24387,52
24388,52
24389,52
24390,52
24391,52
24392,52
24393,52
24394,52
24395,52
24396,52
24397,52
24398,52
24399,52
24400,52
24401,52
24402,52
24403,52
24404,52
24405,52
24406,52
24407,52
24408,52
24409,52
24410,52
24411,52
24412,52
24413,52
24414,52
24415,52
24416,52
24417,52
24418,52
24419,52
24420,52
24421,52
24422,52
24423,52
24424,52
24425,52
24426,52
24427,52
24428,52
24429,52
24430,52
24431,52
24432,52
24433,52
24434,52
24435,52
24436,52
24437,52
24438,52
24439,52
24440,52
24441,52
24442,52
24443,52
24444,52
24445,52
24446,52
24447,52
24448,52
24449,52
24450,52
24451,52
24452,52
24453,52
24454,52
24455,52
24456,52
24457,52
24458,52
24459,52
24460,52
24461,52
24462,52
24463,52
24464,52
24465,52
24466,52
24467,52
24468,52
24469,52
24470,52
24471,52
24472,52
24473,52
24474,52
24475,52
24476,52
24477,52
24478,52
24479,52
24480,52
24481,52
24482,52
24483,52
24484,52
24485,52
24486,52
24487,52
24488,52
24489,52
24490,52
24491,52
24492,52
24493,52
24494,52
24495,52
24496,52
24497,52
24498,52
24499,52
24500,52
24501,52
24502,52
24503,52
24504,52
24505,52
24506,52
24507,52
24508,52
24509,52
24510,52
24511,52
24512,52
24513,52
24514,52
24515,52
24516,52
24517,52
24518,52
24519,52
24520,52
24521,52
24522,52
24523,52
24524,52
24525,52
24526,52
24527,52
24528,52
24529,52
24530,52
24531,52
24532,52
24533,52
24534,52
24535,52
24536,52
24537,52
24538,52
24539,52
24540,52
24541,52
24542,52
24543,52
24544,52
24545,52
24546,52
24547,52
24548,52
24549,52
24550,52
24551,52
24552,52
24553,52
24554,52
24555,52
24556,52
24557,52
24558,52
24559,52
24560,52
24561,52
24562,52
24563,52
24564,52
24565,52
24566,52
24567,52
24568,52
24569,52
24570,52
24571,52
24572,52
24573,52
24574,52
24575,52
24576,52
24577,52
24578,52
24579,52
24580,52
24581,52
24582,52
24583,52
24584,52
24585,52
24586,52
24587,52
24588,52
24589,52
24590,52
24591,52
24592,52
24593,52
24594,52
24595,52
24596,52
24597,52
24598,52
24599,52
24600,52
24601,52
24602,52
24603,52
24604,52
24605,52
24606,52
24607,52
24608,52
24609,52
24610,52
24611,52
24612,52
24613,52
24614,52
24615,52
24616,52
24617,52
24618,52
24619,52
24620,52
24621,52
24622,52
24623,52
24624,52
24625,52
24626,52
24627,52
24628,52
24629,52
24630,52
24631,52
24632,52
24633,52
24634,52
24635,52
24636,52
24637,52
24638,52
24639,52
24640,52
24641,52
24642,52
24643,52
24644,52
24645,52
24646,52
24647,52
24648,52
24649,52
24650,52
24651,52
24652,52
24653,52
24654,52
24655,52
24656,52
24657,52
24658,52
24659,52
24660,52
24661,52
24662,52
24663,52
24664,52
24665,52
24666,52
24667,52
24668,52
24669,52
24670,52
24671,52
24672,52
24673,52
24674,52
24675,52
24676,52
24677,52
24678,52
24679,52
24680,52
24681,52
24682,52
24683,52
24684,52
24685,52
24686,52
24687,52
24688,52
24689,52
24690,52
24691,52
24692,52
24693,52
24694,52
24695,52
24696,52
24697,52
24698,52
24699,52
24700,52
24701,52
24702,52
24703,52
24704,52
24705,52
24706,52
24707,52
24708,52
24709,52
24710,52
24711,52
24712,52
24713,52
24714,52
24715,52
24716,52
24717,52
24718,52
24719,52
24720,52
24721,52
24722,52
24723,52
24724,52
24725,52
24726,52
24727,52
24728,52
24729,52
24730,52
24731,52
24732,52
24733,52
24734,52
24735,52
24736,52
24737,52
24738,52
24739,52
24740,52
24741,52
24742,52
24743,52
24744,52
24745,52
24746,52
24747,52
24748,52
24749,52
24750,52
24751,52
24752,52
24753,52
24754,52
24755,52
24756,52
24757,52
24758,52
24759,52
24760,52
24761,52
24762,52
24763,52
24764,52
24765,52
24766,52
24767,52
24768,52
24769,52
24770,52
24771,52
24772,52
24773,52
24774,52
24775,52
24776,52
24777,52
24778,52
24779,52
24780,52
24781,52
24782,52
24783,52
24784,52
24785,52
24786,52
24787,52
24788,52
24789,52
24790,52
24791,52
24792,52
24793,52
24794,52
24795,52
24796,52
24797,52
24798,52
24799,52
24800,52
24801,52
24802,52
24803,52
24804,52
24805,52
24806,52
24807,52
24808,52
24809,52
24810,52
24811,52
24812,52
24813,52
24814,52
24815,52
24816,52
24817,52
24818,52
24819,52
24820,52
24821,52
24822,52
24823,52
24824,52
24825,52
24826,52
24827,52
24828,52
24829,52
24830,52
24831,52
24832,52
24833,52
24834,52
24835,52
24836,52
24837,52
24838,52
24839,52
24840,52
24841,52
24842,52
24843,52
24844,52
24845,52
24846,52
24847,52
24848,52
24849,52
24850,52
24851,52
24852,52
24853,52
24854,52
24855,52
24856,52
24857,52
24858,52
24859,52
24860,52
24861,52
24862,52
24863,52
24864,52
24865,52
24866,52
24867,52
24868,52
24869,52
24870,52
24871,52
24872,52
24873,52
24874,52
24875,52
24876,52
24877,52
24878,52
24879,52
24880,52
24881,52
24882,52
24883,52
24884,52
24885,52
24886,52
24887,52
24888,52
24889,52
24890,52
24891,52
24892,52
24893,52
24894,52
24895,52
24896,52
24897,52
24898,52
24899,52
24900,52
24901,52
24902,52
24903,52
24904,52
24905,52
24906,52
24907,52
24908,52
24909,52
24910,52
24911,52
24912,52
24913,52
24914,52
24915,52
24916,52
24917,52
24918,52
24919,52
24920,52
24921,52
24922,52
24923,52
24924,52
24925,52
24926,52
24927,52
24928,52
24929,52
24930,52
24931,52
24932,52
24933,52
24934,52
24935,52
24936,52
24937,52
24938,52
24939,52
24940,52
24941,52
24942,52
24943,52
24944,52
24945,52
24946,52
24947,52
24948,52
24949,52
24950,52
24951,52
24952,52
24953,52
24954,52
24955,52
24956,52
24957,52
24958,52
24959,52
24960,52
24961,52
24962,52
24963,52
24964,52
24965,52
24966,52
24967,52
24968,52
24969,52
24970,52
24971,52
24972,52
24973,52
24974,52
24975,52
24976,52
24977,52
24978,52
24979,52
24980,52
24981,52
24982,52
24983,52
24984,52
24985,52
24986,52
24987,52
24988,52
24989,52
24990,52
24991,52
24992,52
24993,52
24994,52
24995,52
24996,52
24997,52
24998,52
24999,52
25000,52
25001,52
25002,52
25003,52
25004,52
25005,52
25006,52
25007,52
25008,52
25009,52
25010,52
25011,52
25012,52
25013,52
25014,52
25015,52
25016,52
25017,52
25018,52
25019,52
25020,52
25021,52
25022,52
25023,52
25024,52
25025,52
25026,52
25027,52
25028,52
25029,52
25030,52
25031,52
25032,52
25033,52
25034,52
25035,52
25036,52
25037,52
25038,52
25039,52
25040,52
25041,52
25042,52
25043,52
25044,52
25045,52
25046,52
25047,52
25048,52
25049,52
25050,52
25051,52
25052,52
25053,52
25054,52
25055,52
25056,52
25057,52
25058,52
25059,52
25060,52
25061,52
25062,52
25063,52
25064,52
25065,52
25066,52
25067,52
25068,52
25069,52
25070,52
25071,52
25072,52
25073,52
25074,52
25075,52
25076,52
25077,52
25078,52
25079,52
25080,52
25081,52
25082,52
25083,52
25084,52
25085,52
25086,52
25087,52
25088,52
25089,52
25090,52
25091,52
25092,52
25093,52
25094,52
25095,52
25096,52
25097,52
25098,52
25099,52
25100,52
25101,52
25102,52
25103,52
25104,52
25105,52
25106,52
25107,52
25108,52
25109,52
25110,52
25111,52
25112,52
25113,52
25114,52
25115,52
25116,52
25117,52
25118,52
25119,52
25120,52
25121,52
25122,52
25123,52
25124,52
25125,52
25126,52
25127,52
25128,52
25129,52
25130,52
25131,52
25132,52
25133,52
25134,52
25135,52
25136,52
25137,52
25138,52
25139,52
25140,52
25141,52
25142,52
25143,52
25144,52
25145,52
25146,52
25147,52
25148,52
25149,52
25150,52
25151,52
25152,52
25153,52
25154,52
25155,52
25156,52
25157,52
25158,52
25159,52
25160,52
25161,52
25162,52
25163,52
25164,52
25165,52
25166,52
25167,52
25168,52
25169,52
25170,52
25171,52
25172,52
25173,52
25174,52
25175,52
25176,52
25177,52
25178,52
25179,52
25180,52
25181,52
25182,52
25183,52
25184,52
25185,52
25186,52
25187,52
25188,52
25189,52
25190,52
25191,52
25192,52
25193,52
25194,52
25195,52
25196,52
25197,52
25198,52
25199,52
25200,52
25201,52
25202,52
25203,52
25204,52
25205,52
25206,52
25207,52
25208,52
25209,52
25210,52
25211,52
25212,52
25213,52
25214,52
25215,52
25216,52
25217,52
25218,52
25219,52
25220,52
25221,52
25222,52
25223,52
25224,52
25225,52
25226,52
25227,52
25228,52
25229,52
25230,52
25231,52
25232,52
25233,52
25234,52
25235,52
25236,52
25237,52
25238,52
25239,52
25240,52
25241,52
25242,52
25243,52
25244,52
25245,52
25246,52
25247,52
25248,52
25249,52
25250,52
25251,52
25252,52
25253,52
25254,52
25255,52
25256,52
25257,52
25258,52
25259,52
25260,52
25261,52
25262,52
25263,52
25264,52
25265,52
25266,52
25267,52
25268,52
25269,52
25270,52
25271,52
25272,52
25273,52
25274,52
25275,52
25276,52
25277,52
25278,52
25279,52
25280,52
25281,52
25282,52
25283,52
25284,52
25285,52
25286,52
25287,52
25288,52
25289,52
25290,52
25291,52
25292,52
25293,52
25294,52
25295,52
25296,52
25297,52
25298,52
25299,52
25300,52
25301,52
25302,52
25303,52
25304,52
25305,52
25306,52
25307,52
25308,52
25309,52
25310,52
25311,52
25312,52
25313,52
25314,52
25315,52
25316,52
25317,52
25318,52
25319,52
25320,52
25321,52
25322,52
25323,52
25324,52
25325,52
25326,52
25327,52
25328,52
25329,52
25330,52
25331,52
25332,52
25333,52
25334,52
25335,52
25336,52
25337,52
25338,52
25339,52
25340,52
25341,52
25342,52
25343,52
25344,52
25345,52
25346,52
25347,52
25348,52
25349,52
25350,52
25351,52
25352,52
25353,52
25354,52
25355,52
25356,52
25357,52
25358,52
25359,52
25360,52
25361,52
25362,52
25363,52
25364,52
25365,52
25366,52
25367,52
25368,52
25369,52
25370,52
25371,52
25372,52
25373,52
25374,52
25375,52
25376,52
25377,52
25378,52
25379,52
25380,52
25381,52
25382,52
25383,52
25384,52
25385,52
25386,52
25387,52
25388,52
25389,52
25390,52
25391,52
25392,52
25393,52
25394,52
25395,52
25396,52
25397,52
25398,52
25399,52
25400,52
25401,52
25402,52
25403,52
25404,52
25405,52
25406,52
25407,52
25408,52
25409,52
25410,52
25411,52
25412,52
25413,52
25414,52
25415,52
25416,52
25417,52
25418,52
25419,52
25420,52
25421,52
25422,52
25423,52
25424,52
25425,52
25426,52
25427,52
25428,52
25429,52
25430,52
25431,52
25432,52
25433,52
25434,52
25435,52
25436,52
25437,52
25438,52
25439,52
25440,52
25441,52
25442,52
25443,52
25444,52
25445,52
25446,52
25447,52
25448,52
25449,52
25450,52
25451,52
25452,52
25453,52
25454,52
25455,52
25456,52
25457,52
25458,52
25459,52
25460,52
25461,52
25462,52
25463,52
25464,52
25465,52
25466,52
25467,52
25468,52
25469,52
25470,52
25471,52
25472,52
25473,52
25474,52
25475,52
25476,52
25477,52
25478,52
25479,52
25480,52
25481,52
25482,52
25483,52
25484,52
25485,52
25486,52
25487,52
25488,52
25489,52
25490,52
25491,52
25492,52
25493,52
25494,52
25495,52
25496,52
25497,52
25498,52
25499,52
25500,52
25501,52
25502,52
25503,52
25504,52
25505,52
25506,52
25507,52
25508,52
25509,52
25510,52
25511,52
25512,52
25513,52
25514,52
25515,52
25516,52
25517,52
25518,52
25519,52
25520,52
25521,52
25522,52
25523,52
25524,52
25525,52
25526,52
25527,52
25528,52
25529,52
25530,52
25531,52
25532,52
25533,52
25534,52
25535,52
25536,52
25537,52
25538,52
25539,52
25540,52
25541,52
25542,52
25543,52
25544,52
25545,52
25546,52
25547,52
25548,52
25549,52
25550,52
25551,52
25552,52
25553,52
25554,52
25555,52
25556,52
25557,52
25558,52
25559,52
25560,52
25561,52
25562,52
25563,52
25564,52
25565,52
25566,52
25567,52
25568,52
25569,52
25570,52
25571,52
25572,52
25573,52
25574,52
25575,52
25576,52
25577,52
25578,52
25579,52
25580,52
25581,52
25582,52
25583,52
25584,52
25585,52
25586,52
25587,52
25588,52
25589,52
25590,52
25591,52
25592,52
25593,52
25594,52
25595,52
25596,52
25597,52
25598,52
25599,52
25600,52
25601,52
25602,52
25603,52
25604,52
25605,52
25606,52
25607,52
25608,52
25609,52
25610,52
25611,52
25612,52
25613,52
25614,52
25615,52
25616,52
25617,52
25618,52
25619,52
25620,52
25621,52
25622,52
25623,52
25624,52
25625,52
25626,52
25627,52
25628,52
25629,52
25630,52
25631,52
25632,52
25633,52
25634,52
25635,52
25636,52
25637,52
25638,52
25639,52
25640,52
25641,52
25642,52
25643,52
25644,52
25645,52
25646,52
25647,52
25648,52
25649,52
25650,52
25651,52
25652,52
25653,52
25654,52
25655,52
25656,52
25657,52
25658,52
25659,52
25660,52
25661,52
25662,52
25663,52
25664,52
25665,52
25666,52
25667,52
25668,52
25669,52
25670,52
25671,52
25672,52
25673,52
25674,52
25675,52
25676,52
25677,52
25678,52
25679,52
25680,52
25681,52
25682,52
25683,52
25684,52
25685,52
25686,52
25687,52
25688,52
25689,52
25690,52
25691,52
25692,52
25693,52
25694,52
25695,52
25696,52
25697,52
25698,52
25699,52
25700,52
25701,52
25702,52
25703,52
25704,52
25705,52
25706,52
25707,52
25708,52
25709,52
25710,52
25711,52
25712,52
25713,52
25714,52
25715,52
25716,52
25717,52
25718,52
25719,52
25720,52
25721,52
25722,52
25723,52
25724,52
25725,52
25726,52
25727,52
25728,52
25729,52
25730,52
25731,52
25732,52
25733,52
25734,52
25735,52
25736,52
25737,52
25738,52
25739,52
25740,52
25741,52
25742,52
25743,52
25744,52
25745,52
25746,52
25747,52
25748,52
25749,52
25750,52
25751,52
25752,52
25753,52
25754,52
25755,52
25756,52
25757,52
25758,52
25759,52
25760,52
25761,52
25762,52
25763,52
25764,52
25765,52
25766,52
25767,52
25768,52
25769,52
25770,52
25771,52
25772,52
25773,52
25774,52
25775,52
25776,52
25777,52
25778,52
25779,52
25780,52
25781,52
25782,52
25783,52
25784,52
25785,52
25786,52
25787,52
25788,52
25789,52
25790,52
25791,52
25792,52
25793,52
25794,52
25795,52
25796,52
25797,52
25798,52
25799,52
25800,52
25801,52
25802,52
25803,52
25804,52
25805,52
25806,52
25807,52
25808,52
25809,52
25810,52
25811,52
25812,52
25813,52
25814,52
25815,52
25816,52
25817,52
25818,52
25819,52
25820,52
25821,52
25822,52
25823,52
25824,52
25825,52
25826,52
25827,52
25828,52
25829,52
25830,52
25831,52
25832,52
25833,52
25834,52
25835,52
25836,52
25837,52
25838,52
25839,52
25840,52
25841,52
25842,52
25843,52
25844,52
25845,52
25846,52
25847,52
25848,52
25849,52
25850,52
25851,52
25852,52
25853,52
25854,52
25855,52
25856,52
25857,52
25858,52
25859,52
25860,52
25861,52
25862,52
25863,52
25864,52
25865,52
25866,52
25867,52
25868,52
25869,52
25870,52
25871,52
25872,52
25873,52
25874,52
25875,52
25876,52
25877,52
25878,52
25879,52
25880,52
25881,52
25882,52
25883,52
25884,52
25885,52
25886,52
25887,52
25888,52
25889,52
25890,52
25891,52
25892,52
25893,52
25894,52
25895,52
25896,52
25897,52
25898,52
25899,52
25900,52
25901,52
25902,52
25903,52
25904,52
25905,52
25906,52
25907,52
25908,52
25909,52
25910,52
25911,52
25912,52
25913,52
25914,52
25915,52
25916,52
25917,52
25918,52
25919,52
25920,52
25921,52
25922,52
25923,52
25924,52
25925,52
25926,52
25927,52
25928,52
25929,52
25930,52
25931,52
25932,52
25933,52
25934,52
25935,52
25936,52
25937,52
25938,52
25939,52
25940,52
25941,52
25942,52
25943,52
25944,52
25945,52
25946,52
25947,52
25948,52
25949,52
25950,52
25951,52
25952,52
25953,52
25954,52
25955,52
25956,52
25957,52
25958,52
25959,52
25960,52
25961,52
25962,52
25963,52
25964,52
25965,52
25966,52
25967,52
25968,52
25969,52
25970,52
25971,52
25972,52
25973,52
25974,52
25975,52
25976,52
25977,52
25978,52
25979,52
25980,52
25981,52
25982,52
25983,52
25984,52
25985,52
25986,52
25987,52
25988,52
25989,52
25990,52
25991,52
25992,52
25993,52
25994,52
25995,52
25996,52
25997,52
25998,52
25999,52
26000,52
26001,52
26002,52
26003,52
26004,52
26005,52
26006,52
26007,52
26008,52
26009,52
26010,52
26011,52
26012,52
26013,52
26014,52
26015,52
26016,52
26017,52
26018,52
26019,52
26020,52
26021,52
26022,52
26023,52
26024,52
26025,52
26026,52
26027,52
26028,52
26029,52
26030,52
26031,52
26032,52
26033,52
26034,52
26035,52
26036,52
26037,52
26038,52
26039,52
26040,52
26041,52
26042,52
26043,52
26044,52
26045,52
26046,52
26047,52
26048,52
26049,52
26050,52
26051,52
26052,52
26053,52
26054,52
26055,52
26056,52
26057,52
26058,52
26059,52
26060,52
26061,52
26062,52
26063,52
26064,52
26065,52
26066,52
26067,52
26068,52
26069,52
26070,52
26071,52
26072,52
26073,52
26074,52
26075,52
26076,52
26077,52
26078,52
26079,52
26080,52
26081,52
26082,52
26083,52
26084,52
26085,52
26086,52
26087,52
26088,52
26089,52
26090,52
26091,52
26092,52
26093,52
26094,52
26095,52
26096,52
26097,52
26098,52
26099,52
26100,52
26101,52
26102,52
26103,52
26104,52
26105,52
26106,52
26107,52
26108,52
26109,52
26110,52
26111,52
26112,52
26113,52
26114,52
26115,52
26116,52
26117,52
26118,52
26119,52
26120,52
26121,52
26122,52
26123,52
26124,52
26125,52
26126,52
26127,52
26128,52
26129,52
26130,52
26131,52
26132,52
26133,52
26134,52
26135,52
26136,52
26137,52
26138,52
26139,52
26140,52
26141,52
26142,52
26143,52
26144,52
26145,52
26146,52
26147,52
26148,52
26149,52
26150,52
26151,52
26152,52
26153,52
26154,52
26155,52
26156,52
26157,52
26158,52
26159,52
26160,52
26161,52
26162,52
26163,52
26164,52
26165,52
26166,52
26167,52
26168,52
26169,52
26170,52
26171,52
26172,52
26173,52
26174,52
26175,52
26176,52
26177,52
26178,52
26179,52
26180,52
26181,52
26182,52
26183,52
26184,52
26185,52
26186,52
26187,52
26188,52
26189,52
26190,52
26191,52
26192,52
26193,52
26194,52
26195,52
26196,52
26197,52
26198,52
26199,52
26200,52
26201,52
26202,52
26203,52
26204,52
26205,52
26206,52
26207,52
26208,52
26209,52
26210,52
26211,52
26212,52
26213,52
26214,52
26215,52
26216,52
26217,52
26218,52
26219,52
26220,52
26221,52
26222,52
26223,52
26224,52
26225,52
26226,52
26227,52
26228,52
26229,52
26230,52
26231,52
26232,52
26233,52
26234,52
26235,52
26236,52
26237,52
26238,52
26239,52
26240,52
26241,52
26242,52
26243,52
26244,52
26245,52
26246,52
26247,52
26248,52
26249,52
26250,52
26251,52
26252,52
26253,52
26254,52
26255,52
26256,52
26257,52
26258,52
26259,52
26260,52
26261,52
26262,52
